"Id","Predicted"
1267,0.692328457430414
1268,0.23634136512892
1269,0.32164372467622
1271,0.662736491323811
1275,0.506467610750522
1283,0.630107967329565
1285,0.236117088170181
1287,0.475223158615941
1289,0.466189354800807
1300,0.286720661930854
1304,0.318900668246872
1308,0.546074515684679
1311,0.303321530447856
1313,0.107756369971521
1316,0.294119410091019
1319,0.25045437245299
1321,0.456045626639455
1323,0.373831455982561
1326,0.371061558288032
1329,0.21118690130124
1333,0.390304010510459
1334,0.562348456042766
1337,0.15967795126981
1343,0.24834431857996
1348,0.714685381659276
1351,0.148216045675669
1359,0.370150452219866
1360,0.3423082131746
1362,0.257595407372265
1363,0.226587761193451
1367,0.206071984100219
1383,0.246538644435844
1388,0.531316995872199
1389,0.320365031460813
1398,0.317694921687614
1405,0.348598025140799
1406,0.206633616540475
1409,0.219047760311773
1410,0.228141415922793
1414,0.173073370408256
1415,0.323100498616783
1418,0.298890671547735
1419,0.326049027098033
1420,0.764019505125981
1426,0.269012037178875
1427,0.229994787352195
1430,0.455057200702515
1431,0.354473176657498
1435,0.300344802859635
1436,0.120934052814352
1439,0.410215817871463
1440,0.187926575456574
1443,0.389682922850581
1444,0.234418338185952
1445,0.37736701887423
1447,0.289901033063093
1450,0.149291194960539
1452,0.336204197122641
1474,0.199623742981559
1477,0.587131357066652
1481,0.53258866657195
1484,0.582967475966518
1490,0.38959508060777
1499,0.338998429944688
1502,0.127534830232643
1512,0.183591639790075
1516,0.722936817944363
1517,0.315869752141445
1520,0.198680399957684
1530,0.351541719004876
1533,0.343595055340031
1542,0.285636825832754
1544,0.189852592315712
1553,0.25420610532208
1563,0.212695965931295
1565,0.312673486681664
1570,0.274148577225051
1571,0.338732588058596
1576,0.322913935146798
1577,0.199702996854975
1579,0.298657567191695
1583,0.204833859234137
1592,0.220133356943654
1595,0.291848544999731
1597,0.143529298246557
1601,0.0753917001260432
1604,0.31378408268286
1605,0.526249797339068
1613,0.224780736021092
1620,0.620486064490611
1622,0.48975222160015
1623,0.344517591147382
1628,0.170620071356943
1629,0.288888772494363
1636,0.429305914865299
1637,0.140043283192629
1638,0.356659444417735
1640,0.346830094731248
1641,0.434572143104886
1645,0.278090272104291
1646,0.274560609873955
1650,0.445607476972156
1660,0.152521549320989
1661,0.182440229552475
1664,0.369062145220733
1667,0.143043269887021
1668,0.201161554513589
1672,0.394371139268341
1673,0.358537218869165
1675,0.181127088380992
1676,0.459827166851983
1687,0.22663026536581
1689,0.11189949385739
1690,0.495642494166345
1691,0.309653346723669
1698,0.620321053597544
1710,0.177067267062879
1713,0.280425445248029
1714,0.652641352359944
1717,0.472639344110227
1728,0.159681442109157
1731,0.478628033962009
1751,0.233492014083764
1752,0.29810137805669
1753,0.352411859181113
1757,0.189419102204959
1761,0.319847016566759
1762,0.243498937771273
1763,0.228136391193465
1764,0.684889090759552
1765,0.517837533791656
1766,0.309515909746634
1777,0.249288619144113
1780,0.217069956250922
1788,0.369672451487674
1790,0.232171384537257
1793,0.270267735502578
1800,0.197739673524539
1805,0.151337503296135
1806,0.271873774288561
1809,0.367081803242289
1813,0.397329657212157
1815,0.255094735293485
1818,0.201667629782322
1819,0.293961185569286
1821,0.287131347383684
1825,0.290622708463018
1827,0.209154803919087
1829,0.0381716205804569
1830,0.23358609575802
1835,0.219063786013549
1841,0.393399171268669
1853,0.397856223831828
1855,0.302637601395113
1862,0.290592165309096
1868,0.256982502659603
1871,0.415674469387122
1874,0.517593131107977
1883,0.2007941224974
1884,0.482007713723599
1890,0.186531212007104
1891,0.10432268228907
1892,0.41249133555461
1895,0.170024660766762
1898,0.256798224368825
1899,0.215633275554285
1901,0.169500615412489
1902,0.322745617272243
1903,0.448050689868404
1904,0.250737017629096
1905,0.265237812788517
1906,0.308821416029763
1907,0.628618476518593
1911,0.214463025423401
1916,0.473010504179011
1919,0.137378527230551
1920,0.221325720390554
1927,0.565099380349367
1932,0.298510997904475
1933,0.440004786550961
1934,0.37261615431564
1942,0.304153085823368
1946,0.211459974228326
1948,0.281242663144434
1951,0.594895289021285
1954,0.232448088030754
1956,0.185902251731875
1957,0.337654378795896
1965,0.462846356731706
1969,0.234403178795039
1973,0.436512194921695
1975,0.469888764539609
1977,0.366193436787842
1978,0.168775742967684
1989,0.228257962653356
1993,0.59841248664141
1997,0.553083674422181
2004,0.416813146842418
2007,0.262198456263112
2009,0.276893795958525
2011,0.362152497852471
2013,0.45165762721254
2017,0.376514268474578
2019,0.549634455857311
2022,0.457493870791767
2024,0.265765791665695
2029,0.386867979485436
2030,0.270983110580867
2033,0.44180250187184
2036,0.175459977988361
2039,0.233189048082351
2044,0.205858506362958
2049,0.297578720494004
2050,0.19920831292906
2055,0.55589346700689
2057,0.231302608069477
2058,0.31557363559498
2059,0.202085218056691
2060,0.231079468005285
2061,0.542763587190099
2063,0.508422535875218
2066,0.51357420717969
2069,0.488827198724101
2077,0.603977094676043
2079,0.461816199851384
2092,0.452497490701092
2096,0.233053376303952
2100,0.154495378034927
2102,0.304656658464292
2115,0.173776071241769
2117,0.727972543486778
2122,0.343471703944632
2126,0.669738413594415
2135,0.183159130582766
2137,0.158133319729278
2138,0.469852735001069
2140,0.309506344529992
2144,0.320183140135148
2145,0.529943271839542
2148,0.503684005322463
2150,0.30810650761705
2151,0.340909371104839
2153,0.446439917404725
2155,0.270343432896643
2158,0.229934390888025
2159,0.469134154296324
2162,0.190171272771784
2164,0.52373563668534
2165,0.352680885597727
2172,0.285582856850869
2175,0.27190417765605
2176,0.293267853933361
2179,0.430588888606994
2180,0.346770045415296
2185,0.208049710504641
2189,0.20048395768826
2198,0.185358637990766
2200,0.20822718871932
2202,0.24401593610902
2204,0.0683382163190799
2205,0.392145859113907
2209,0.228514316308207
2214,0.24376398214819
2219,0.220221239593385
2225,0.206640057725998
2228,0.258653625211649
2229,0.204252929201145
2231,0.194219327294965
2239,0.171430239808884
2242,0.122142301407463
2243,0.2417268435059
2247,0.506726471248213
2253,0.592096311834967
2256,0.460495662491683
2265,0.190155656301744
2269,0.300974167995653
2281,0.404528920964947
2294,0.292962833457207
2299,0.170969519989431
2300,0.31742039715209
2308,0.15872837392422
2315,0.621529508478235
2324,0.324528080984582
2346,0.298806103131767
2350,0.283899777451267
2367,0.359148384456969
2368,0.286301953746968
2369,0.161990354840584
2372,0.565968721190648
2373,0.30620915753384
2374,0.523556934191766
2381,0.341720762227994
2384,0.341082333287524
2387,0.507430778656173
2389,0.463478005172374
2390,0.172001615181931
2391,0.361350331889919
2395,0.308278139667878
2396,0.238335767429179
2397,0.214201897725892
2404,0.128788328158052
2406,0.299546332703709
2409,0.285842382858697
2410,0.308217068796608
2412,0.262976256443277
2413,0.202065484489116
2421,0.273369613072934
2432,0.227771276960105
2435,0.414862495226193
2438,0.177455161684914
2439,0.224665423382404
2447,0.224248283622633
2451,0.342460476909734
2452,0.31290811240058
2461,0.321742221828363
2462,0.172618782853802
2467,0.210769373922805
2472,0.303067517013094
2477,0.703161179184664
2479,0.149448638868738
2481,0.278264440028432
2482,0.437557954285188
2490,0.363750948298051
2491,0.207273976859022
2492,0.264135268507217
2493,0.228846610636105
2496,0.256164623589102
2507,0.214275526295965
2509,0.167041391364426
2512,0.297561414994362
2513,0.246876524316859
2514,0.370371985999667
2516,0.210478955568542
2518,0.29816123780906
2523,0.418566375016054
2536,0.592250083024863
2537,0.366002357779658
2545,0.209969969206248
2552,0.363748196540607
2555,0.805537568872415
2557,0.226337337037135
2558,0.310217224324308
2562,0.233810417783532
2577,0.204024975527705
2580,0.224352571594074
2590,0.407736745820795
2591,0.455039650956543
2600,0.403225972995637
2606,0.118619805638827
2607,0.310876458843412
2608,0.263269601885063
2612,0.346990872093318
2620,0.348464305700923
2622,0.511391302180965
2623,0.184776534355868
2633,0.548169097774011
2638,0.591998138731233
2641,0.487641342459868
2644,0.289196615077046
2646,0.213344726317973
2648,0.217492459238304
2650,0.220306775963912
2652,0.516779214313145
2654,0.702165961750927
2657,0.222065921007566
2662,0.37712632998078
2666,0.42958490490054
2669,0.343760376970308
2670,0.249640883819922
2672,0.362502375543007
2683,0.241671077240003
2685,0.507241561717376
2690,0.301678880709113
2691,0.264007308836236
2692,0.403188667943848
2696,0.739917694262342
2704,0.297840328951327
2708,0.215832166821814
2709,0.225516277596552
2716,0.243221271678071
2719,0.326481642383174
2720,0.370701241131207
2724,0.492172305820696
2727,0.651967001804027
2732,0.156187334860995
2735,0.607557455646214
2737,0.171504983391631
2740,0.34661987321702
2743,0.322174256911389
2745,0.472464857726365
2752,0.206710914208536
2759,0.284427454750391
2764,0.377851645359348
2767,0.400222344085061
2769,0.350304945744003
2771,0.251965728025992
2785,0.308563135630005
2786,0.332865456772872
2787,0.347449062977169
2797,0.354075267960328
2806,0.291711716616489
2811,0.283153547281425
2812,0.214850432902817
2828,0.243017313088025
2830,0.201093853284285
2833,0.421391194330223
2838,0.273598434408821
2843,0.0423292898233346
2848,0.282507604239123
2852,0.252739411871996
2862,0.185321008364318
2863,0.321328246839089
2864,0.253497905968752
2865,0.185028183664187
2870,0.210107277898186
2871,0.472318589343766
2874,0.165589982240556
2876,0.491803688951704
2878,0.463917336521828
2879,0.428940943664687
2880,0.590915261039918
2881,0.186365038547671
2884,0.400412362833818
2885,0.212442953628059
2891,0.244447407234823
2892,0.317849612223466
2903,0.451227139681983
2910,0.122998568925545
2912,0.444746158397028
2915,0.229901230282956
2916,0.320647494423273
2920,0.415525800734199
2923,0.372037653259428
2925,0.201490590399446
2931,0.229334193815383
2947,0.313083939573251
2950,0.436960250962301
2955,0.410485610788648
2966,0.321164552165532
2972,0.333209666447196
2973,0.419776746692045
2979,0.152767227971445
2988,0.318764228980617
2997,0.34490055091151
3001,0.182875786789924
3003,0.135158494755218
3006,0.428330403479096
3007,0.237117380345302
3022,0.411811170471048
3030,0.485245396781766
3037,0.248257356416938
3040,0.397286377784424
3041,0.403521700534072
3048,0.350652805603806
3049,0.361587689207815
3052,0.178489166489558
3062,0.311274236700827
3066,0.341538036836467
3069,0.334321829336
3071,0.394913659315909
3073,0.199168480934946
3078,0.444057643050666
3079,0.42664520175575
3080,0.584459476192812
3083,0.0981324870806605
3087,0.19915801128985
3092,0.169622491439808
3100,0.587362356654573
3101,0.690224830867433
3107,0.173621967305654
3109,0.180517151729701
3111,0.294972839930855
