"vote","male","age0","age18","age25","age35","age45","age55","age60","age85","white","black","indCher","indChip","indNava","indSiou","indOther","indian","chin","fil","jap","kor","viet","asianOther","hawaii","raceOther","twoBlack","twoNative","twoAsian","twoBlackNative","twoOther","noHigh","someCollege","bachelorsOrHigher","dem"
0.470985439966238,0.501371597383414,0.162903566153197,0.0486741225293661,0.116550608426532,0.0909474572694661,0.142435112893015,0.0875008792290919,0.334388408243652,0.0165998452556798,0.623408595343603,0.346064570584512,0,0,0,0,0.000914398255609482,0.0168811985650981,0,0,0,0,0,0,0,0,0.00956601252022227,0.000140676654709151,0,0.00147710487444609,0.00154744320180066,0.140156289387446,0.308881606587682,0.165700361314175,0.3900836
0.597425025738672,0.491348485016218,0.16111855287775,0.131793072145775,0.123257796326842,0.10131627016196,0.121431180879211,0.0780462963988,0.252759296365589,0.0302775348440735,0.913783750871794,0.0131405608262944,0.000254619123003177,0,0.000132844759827745,3.32111899569362e-05,0.00254619123003177,0.00353145653208754,0.0133066167760791,0.00133951799492976,0.000741716575704907,0.00362001970530604,0.00215872734720085,0.0105611584063057,0.000520308642658666,0.00386356843165691,0.00410711715800777,0.00663116759473492,0.00953161151764068,0.000132844759827745,0.0100629905569517,0.0706942739881494,0.296725919474247,0.372659250168257,0.6148316
0.579201166484403,0.509764099359475,0.263917096287038,0.0808936103733791,0.136197469145446,0.140300994636255,0.143935843357809,0.0704160808207051,0.15022652710514,0.014112378274228,0.910836848409103,0.0277664948185179,0,0.0027808154975785,0.00039577149403739,0.000947768577826381,0.000572827162422538,0.00208300786335468,0.00118731448211217,0.00115606936416185,0.000249960943602562,0.00167682133000052,0.000510336926521898,0.00569702650627506,0,0.0142581888246628,0.00832161641410196,0.00503046399000156,0.00522834973702026,0.000895693381242514,0.0104046242774566,0.0664732932437213,0.395585426246905,0.237934205871949,0.32484
0.34800112349031,0.569796835502294,0.301563524014605,0.0833255313172923,0.109165808444902,0.108135942327497,0.143338638704241,0.0770527104203726,0.161220859470087,0.0161969853010018,0.794963018443966,0.0376369253815186,0,0.000842617732422058,0,0.00702181443685048,0.0117030240614175,0.00018724838498268,0,0,0,0,0,0.00711543862934182,0.000280872577474019,0.053740286490029,0.000468120962456699,0.0014043628873701,0.00617919670442842,0,0.0784570733077427,0.28941018766756,0.281099195710456,0.158176943699732,0.27576
0.565543336044415,0.500736706861393,0.21082782276601,0.0927189787474804,0.114313330268633,0.126442472034608,0.138689486898405,0.0775722856772399,0.222391173662435,0.017044449945189,0.932270117990971,0.00836898994542476,0.000766175135848745,0.00029468274455721,0,0,0.000848686304324764,0.000530428940202977,0.00122588021735799,0.000318257364121787,0,0.000707238586937303,0.00100192133149451,0.00153235027169749,0.000530428940202977,0.0226198474722114,0.00698987470089701,0.0059879533694025,0.00671876657590438,4.71492391291536e-05,0.0092412508693141,0.0779973413391884,0.347522815193201,0.243730489462443,0.4148482
0.372709730421658,0.511319997707342,0.253071206129038,0.0923750023881851,0.12118606828299,0.11640969794234,0.122160447832483,0.0573164440878088,0.216732580577368,0.0207485527597868,0.778586576488795,0.139259853652013,0.00332435375709291,0,0,0,0.00206339198716112,0.000592269922240691,0.00118453984448138,0.00296134961120345,7.64219254504117e-05,9.55274068130147e-05,0.000477637034065073,9.55274068130147e-05,0.00045853155270247,0.0304159263292639,0.0103742763798934,0.0045853155270247,0.00137559465810741,0,0.0240729065168797,0.194168052180586,0.321217547000895,0.156439442383937,0.2158089
0.650908018371045,0.499009817553617,0.197910083006784,0.0532170395651624,0.104748662200312,0.118864028989171,0.116630851556904,0.0799308979058695,0.314372392870686,0.014326043905111,0.930476551636961,0.00139046896726078,0.00117979185100914,0,0,0,0.00804786584081237,0,0,0.000969114734757511,0,0.00160114608351241,0,0.000379218809252939,0.00286520878102221,0.0120507310495934,0.00257026081826992,0.0135676062866051,0.00324442759027514,0,0.0216576075506678,0.107900819499895,0.379386425719689,0.176245009455768,0.2460513
0.540330309225658,0.488116534628163,0.238627651418349,0.0712848198313315,0.106519933554817,0.136052900587784,0.136436238180424,0.067004216713519,0.226808075645285,0.0172661640684896,0.925041528239203,0.0183203424482494,0,0,0,0,0.000862509583439816,0.0151258625095834,0.00332225913621262,0.00321045233835932,0.000942371581906466,0.00159723996933299,0.00113404037822642,0.00290697674418605,6.38895987733197e-05,0.0114042933810376,0.00506325070278559,0.0040569895221058,0.00194863276258625,0,0.00499936110401227,0.0663967441470169,0.333116556180247,0.307942435176638,0.3524491
0.59899675420478,0.512540572440248,0.211271761581588,0.0728828562997935,0.110357037474181,0.12393036293892,0.0914724107406314,0.0610799645913249,0.282974328710534,0.0460312776630274,0.944231336677486,0,0,0.000295072292711714,0,0.000295072292711714,0.004131012097964,0,0,0.00472115668338743,0,0,0,0,0,0.002065506048982,0.0159339038064326,0.0253762171732074,0.000590144585423429,0,0.00236057834169371,0.0613542835765058,0.3112607557052,0.239057239057239,0.2827586
0.496567771960442,0.518363389567578,0.207484971882878,0.172658522396742,0.107407407407407,0.103567965871631,0.104867170835757,0.066783013379872,0.208008532092302,0.0292224161334109,0.961644366879969,0.015551677331782,0,0.000193911188675587,0,0,0.00116346713205352,0.00127981384525887,0.00209424083769634,0.00157068062827225,5.8173356602676e-05,0.000736862516967229,0,0.00397517936784952,0,0.00197789412449098,0.00246267209617995,0.00285049447353112,0.000814426992437464,9.69555943377933e-05,0.00352918363389568,0.0820161487643749,0.408832884756545,0.187741619770002,0.4294752
0.494493024497697,0.485615112475803,0.185501635404846,0.0904145250650825,0.103998397970763,0.101228222415059,0.143214738668981,0.0876109739002737,0.272912355650491,0.0151191509245044,0.941559308457379,0.0245310726920766,0,0,0,0,0.00614111207529537,0.000567385354782725,0.00180228289166277,0.000467258527468126,0,0.00043388291836326,0.00277017555570389,0,3.33756091048662e-05,0.00637474133902944,0.00256992190107469,0.00550697550230292,0.000700887791202189,3.33756091048662e-05,0.0065082437754489,0.15972791345681,0.327036551385019,0.183494509096869,0.1627295
0.417037290455012,0.480898620139126,0.228912456760558,0.0676625993081689,0.125441897593796,0.118257498004333,0.132094119435892,0.0678526627893716,0.241342608431216,0.018436157676664,0.954650853385031,0.0195765385638803,0,0,0,0,0,0,0.00117839358345687,0.00114038088721633,0,0.000114038088721633,0.000456152354886532,0.000380126962405443,0,0.00323107918044627,0.00596799330976546,0.00619606948720873,0.000798266621051431,0.00026608887368381,0.00604401870224655,0.263199408429874,0.31727877742174,0.0983978309095391,0.1361772
0.533056046541331,0.492849461701049,0.248672278325072,0.0868200190351408,0.154732622193656,0.137195159635613,0.124117770663634,0.0648822252162054,0.167746148680107,0.0158337762505717,0.825849062045495,0.0696471906686608,0.000148325772839079,7.21028062412189e-05,0.000142145532304117,0.00026781042318167,0.00180051007585215,0.00757285473550631,0.00491535130547281,0.00214866362598832,0.000628324454387765,0.00138849404018804,0.00879036212089375,0.0224219126608408,0.000859053434359665,0.0175889645625008,0.0128816813550383,0.00314162227193882,0.00680856498934939,0.000959997363097372,0.011967005755864,0.0842509624137666,0.312754313039473,0.350343288329294,0.5652065
0.58443129292842,0.511166789062163,0.242775065877576,0.0750356386884962,0.0991835500453583,0.114518985701326,0.119400406065057,0.0762451941768543,0.245021383213098,0.0278197762322347,0.960732645038663,0.00466542831223811,0,0.000518380923582012,0,0.000388785692686509,8.6396820597002e-05,0,0.000518380923582012,0.000475182513283511,0,0.000518380923582012,0.000561579333880513,0.000172793641194004,0,0.0146010626808933,0.0043630394401486,0.0042334442092531,0.00306708713119357,0,0.00509741241522312,0.0737064293456558,0.388213817103086,0.168691882024074,0.2858304
0.415112936344969,0.546694045174538,0.200082135523614,0.0905133470225872,0.138809034907598,0.0855852156057495,0.1382340862423,0.0694866529774127,0.252320328542094,0.0249691991786448,0.9382340862423,0.0204517453798768,0,0,0,0,0.00279260780287474,0.000410677618069815,0,0.00197125256673511,0,0,0.000657084188911704,0.011170431211499,0,0.0137166324435318,0,0.000739219712525667,0,0,0.00985626283367556,0.230105760345005,0.300236163877195,0.0986754286887771,0.1620499
0.618668596237337,0.496382054992764,0.20767004341534,0.0665701881331404,0.0908104196816208,0.101483357452967,0.114146164978292,0.0880969609261939,0.287988422575977,0.0432344428364689,0.966534008683068,0.000361794500723589,0,0,0,0,0,0,0,0,0,0.000361794500723589,0,0,0,0.00361794500723589,0.012301013024602,0.0164616497829233,0.000180897250361794,0,0.000180897250361795,0.0958904109589041,0.368493150684931,0.183561643835616,0.3131579
0.546669517801775,0.506896183042874,0.229872768095798,0.070458676360526,0.10734523682241,0.10734523682241,0.118357746177697,0.0783705762856837,0.254249973270608,0.0339997861648669,0.955843045012296,0.00416978509569122,0,0.00128301079867422,0,0,0.00267293916390463,0.000106917566556185,0,0.00021383513311237,0.000427670266224741,0.000534587832780926,0,0.00171068106489896,0,0.0117609323211804,0.00374211482946648,0.00780498235860152,0.000427670266224741,0,0.00930182829038811,0.103567957795363,0.33666527835624,0.17812022768291,0.253276
0.532743706827991,0.494091075625296,0.220578248009508,0.0809422109430152,0.124042731911319,0.120687267105722,0.137042365535668,0.0730897084185976,0.221136747477816,0.022480720598354,0.871764054080621,0.0579454368359441,0.000142975863886978,2.23399787323402e-05,0,0,0.00125327280688429,0.002796965337289,0.00338897477369602,0.00169113639003816,0.00018318782560519,0.00111699893661701,0.00216474393916377,0.00341801674604806,0.000603179425773187,0.0166254121726076,0.0151710795571323,0.00383577434834282,0.00379556238662461,0.000386481632069486,0.0136944069629246,0.102094923629443,0.268347420827708,0.235233926928468,0.3694957
0.557787473280431,0.497877075341864,0.235542151035109,0.0760446253404,0.13621855875377,0.114667213258763,0.118532400222541,0.0707153524054932,0.216772568885245,0.0315071300986794,0.966706685016544,0.00691048578372522,0.0013176773740154,0,0,0,5.8563438845129e-05,0.00172762144593131,0.000556352669028725,0.000995578460367193,0,0,0.000380662352493338,0,0,0.00816959971889549,0.00316242569763697,0.001815466604199,0.00474363854645545,0.000204972035957951,0.00325027085590466,0.0790975600413682,0.364768069866319,0.218983414409928,0.1950759
0.545083659146652,0.498287962310887,0.214041137472984,0.073046941402171,0.101605187109935,0.107117705626654,0.128706379465261,0.0824206513028485,0.271546176449161,0.0215158211709852,0.962140897059181,0.00526967629131353,0.000315694893028,0.000558537118434153,0,0,0.00109279001432769,2.42842225406154e-05,0.000291410670487384,0.001262779572112,0.000558537118434153,0.000437116005731077,7.28526676218461e-05,0.000121421112703077,9.71368901624615e-05,0.00638675052818184,0.00339979115568615,0.00628961363801938,0.00228271691881784,4.85684450812307e-05,0.00934942567813691,0.115309748184767,0.325166074463155,0.138452031515526,0.2657935
0.472326230512629,0.495949349853632,0.20089863162911,0.0682143100279119,0.0838722853836204,0.0899312410647423,0.125195724691946,0.0920416638300769,0.31356797603649,0.0262781673361018,0.853836203962149,0.0863911770712778,0,0,0,0,0.00156579753557084,0,0.000408468922322827,0,0,0,0,0.000680781537204711,0,0.0237592756484444,0.01300292736061,0.0137517870515352,0.00204234461161413,0.000204234461161413,0.00435700183811015,0.170301584597035,0.335321179076504,0.128386437212472,0.190689
0.50860914707195,0.503159427779474,0.282234384909915,0.0840478259848255,0.13029996946278,0.14232693617721,0.134739611472599,0.0595710695074111,0.155622372037302,0.0111578304479575,0.83977355476733,0.0769772850062249,0.00084564609710836,0,0,0,0.00021141152427709,0.00150337083930375,0,0.00314768269479223,0,0.00314768269479223,0,0.000869136266472481,0,0.0288694181485049,0.00568462098611731,0.00657724742195391,0.00613093420403561,0.000187921354912969,0.0260740879941744,0.100503992669198,0.40892132478073,0.211906008639874,0.1846019
0.447359647098048,0.484599010027955,0.180298017491216,0.192275140417019,0.115436895693878,0.105280705803903,0.115257367084712,0.0584237388115206,0.214972686004463,0.0180554486932882,0.912620861224385,0.0350337257315791,0.000743761380831474,0,0,0.00128234720833013,0.000333410274165833,0.00107717165499731,0.00394962940165679,0.00225693108666102,0.000230822497499423,0.00115411248749711,0.000256469441666025,0.00292375163499269,0.00156446359416276,0.00648867687415045,0.0126182965299685,0.00435998050832243,0.00851478546331205,0,0.00459080300582186,0.0796282969869529,0.364506742592535,0.266919057601452,0.3321676
0.49908300773463,0.507854238099035,0.172314807431624,0.0529463360178613,0.0820508731361135,0.123594609680249,0.107567179650746,0.0756717965074555,0.368311936847141,0.0175424607288095,0.852723068335858,0.00518299976078463,0.0108444302687186,0,0,0,0.0467267363049199,0,0.003189538314329,0.00047843074714935,0,0.00119607686787338,0,0.0145921377880552,0.00279084602503788,0.035802567578343,0.00749541503867315,0.0142731839566223,0,0,0.00470456901363528,0.0673410404624277,0.379865125240848,0.184971098265896,0.4555041
0.357183467215364,0.473863606816438,0.228301622456943,0.0807079868564184,0.183521546928307,0.139150898547058,0.117116344448148,0.0576485065999268,0.174575078654642,0.018978015508557,0.428134669320634,0.313084088574421,0.000185891567391902,1.513522156218e-05,3.25989387493107e-05,2.28968736453492e-05,0.00311513906357996,0.0120088281030794,0.0785098869864648,0.00285512371879379,0.00160549773340355,0.00374111630408756,0.00150187967809324,0.0188185135582479,0.000556510454363232,0.088725385375728,0.00895345376053984,0.00198775909849963,0.0121562994926596,0.00118209961226667,0.0228072265637886,0.163920361681477,0.213391568476583,0.368467530638826,0.7641518
0.572893027623445,0.499256592847641,0.23362547930198,0.0711714531653493,0.102551060333359,0.120275451913295,0.137334689725331,0.0780577509977307,0.229047656311135,0.0279364582518194,0.964512090147899,0.00367790906956726,0,0,0,0.000586900383441584,0.000978167305735973,0.00273886845606072,3.91266922294389e-05,0.000156506768917756,0,0.000313013537835511,0.000586900383441584,7.82533844588778e-05,0,0.00727756475467564,0.00751232490805227,0.00313013537835511,0.00176070115032475,3.91266922294389e-05,0.00661241098677518,0.062235155970797,0.369020268545464,0.190177158319293,0.3524109
0.463654885677844,0.484829745294322,0.237782354467702,0.0886417721728663,0.136363887339808,0.121599461103964,0.1187393366499,0.0617190562693597,0.210843074136855,0.0243110578595447,0.720226822225044,0.177261458442613,0.000132515418721116,5.52147578004649e-06,0,0,0.00229141244871929,0.020904307303256,0.00607914483383119,0.00304233315480562,0.00185521586209562,0.00221411178779864,0.00433435848733649,0.00406380617411422,1.1042951560093e-05,0.0150239355975065,0.0254540033460143,0.00238527753698008,0.00456626047009845,0.000104908039820883,0.0100435644439046,0.0883908262463237,0.342385871376208,0.289171725366907,0.5189525
0.440272102063191,0.494567925844712,0.242275490880096,0.0761860859164756,0.126794079537526,0.131889763779528,0.127753413734676,0.0691966510515299,0.211364995514801,0.0145395195853683,0.740905013455597,0.0343740655835742,0.0524519087012858,0,2.491777135453e-05,0.000261636599222566,0.0409772749925247,0.000934416425794877,0.000959334197149407,0.00181899730888069,0.000460978770058806,0.00127080633908103,0.000710156483604106,0.0102910395694209,0.000759992026313167,0.019037177314861,0.00832253563241304,0.0651973487491279,0.0030275092195754,0.00391209010266122,0.0143028007575002,0.103324673616364,0.351096714788385,0.221842217764478,0.2395155
0.42861961948455,0.485831871542302,0.255026312238564,0.0749561462690594,0.114357036837134,0.124342194035893,0.118877344487923,0.0723249224126299,0.2138038051545,0.0263122385642963,0.832478747807313,0.0756308190527594,0,0,0,0,0.000404803670219943,0.00155174740250978,0.00202401835109972,0,0.000607205505329915,0,0,0,0.000404803670219943,0.0391984887329645,0.00438537309404939,0.00236135474294967,0,0.00107947645391985,0.0398731615166644,0.171526897301214,0.336080420213729,0.148523818148886,0.1626003
0.439327358233593,0.484698515632948,0.191087234049536,0.0915266697078196,0.201231338752712,0.13291369798726,0.115615226330696,0.0626761926953257,0.187454259637884,0.0174953808387675,0.464439842603927,0.456632393529564,0.000636673022457492,0,3.61000167372805e-05,6.23545743643936e-05,0.00183781903389792,0.00543469342881241,0.00795184914131187,0.00212005552838938,0.000636673022457492,0.00243511021991474,0.00866072219724393,0.00645205753686304,0.000367563806779583,0.011292741599362,0.0119458237203365,0.00324571968665185,0.00566770262775304,0.000892654959321845,0.00925144974385397,0.110912314439535,0.291423749305226,0.351541485619698,0.8223759
0.524380423275636,0.493182167772057,0.194120467973833,0.0966078230892426,0.103258263285046,0.106226078773786,0.130710556555886,0.076231236258019,0.255214035595689,0.0376315384684986,0.907138139143496,0.0607497353396249,0.000135723269302111,0,0,0.000325735846325066,0.00082338783376614,0.000597182384929288,0.00369167292501742,0.00155629348799754,0,0.000560989513115392,0.0002443018847438,0.000950062885114777,4.52410897673703e-05,0.00302210479646034,0.00950967706910124,0.00329355133506456,0.0019182222061365,0.00033478406427854,0.00510319492575937,0.102745186100039,0.272138325941728,0.206882613821366,0.3635124
0.53015944645006,0.498245086241476,0.218135780184517,0.085589651022864,0.12790814279984,0.113442639390293,0.14340152426795,0.0765643802647413,0.221470116325712,0.0134877657440834,0.881568391496189,0.0411401925391095,0,0,0,0,0.00238166867228239,0.00117829923786602,0.0036101083032491,0.00115322904131568,0.000300842358604091,0.00235659847573205,0.000376052948255114,0.00258223024468512,0,0.0202316486161251,0.0160198555956679,0.0062424789410349,0.00488868832731649,0.00290814279983955,0.0130615724027276,0.120466861192163,0.314682399717831,0.191842754994068,0.3122429
0.593567757953692,0.515618684681564,0.164212714359951,0.0506957676540216,0.105433339107339,0.094809169120619,0.126970379352157,0.0867255615220278,0.342571742017438,0.0285813268664473,0.873837981407703,0.0153588544373232,0.00138576130261562,0,0,0.000346440325653906,0.0209018996477857,0.000115480108551302,0.00334892314798776,0.00207864195392344,0.00057740054275651,0,0.000750620705583463,0.00386858363646862,0.00357988336509036,0.0296783878976846,0.000808360759859114,0.0228073214388822,0.00906518852127721,0.00057740054275651,0.010912870258098,0.0889119170984456,0.418100172711572,0.253540587219344,0.3976654
0.540552824030079,0.497706895839359,0.292938891872908,0.0724290377225963,0.127009048465066,0.131884477130934,0.107589968185762,0.0730901127959344,0.171920836259968,0.0231376275668306,0.938024211874561,0.0167747799859522,0.005082014626286,0,0,0,0.00157005329917779,0,0.000495806305003512,0.00471015989753336,0,0.000661075073338016,0,0.000950295417923398,0,0.00268561748543569,0.00384249886377722,0.00685865388588192,0.00871792752964509,0.000165268768334504,0.00946163698715036,0.0627008706831064,0.330392099573424,0.312218781043651,0.2532294
0.442017310502454,0.499569110869647,0.240523561517229,0.0783718635642649,0.146864500980429,0.135836237151386,0.11226847515206,0.0731887044600147,0.195236489440094,0.0177101677345223,0.937065207888393,0.010915857968951,0.00017485356014338,0.000149874480122897,0.000512071140419898,0.00242297076198684,0.00688173654564302,0,0.00256035570209949,0.00164861928135187,0.000199832640163863,0.000199832640163863,0,0.000974184120798831,0.000424644360348208,0.00544543944446526,0.00676933068555085,0.0068442679256123,0.00543294990445502,0.000112405860092173,0.0112655650892378,0.0676544590438915,0.408722393066816,0.2163331085859,0.2410217
